fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13388,9885,8.458362248779539e-07,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,1,238,113753.0,113753.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14965,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13391,10532,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,1,687,0.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13392,10532,0.0,0.2881844380403458,0.0,0.0,0.0,0.0,0.0,2,785,-2966277.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13393,10532,0.0,0.043227665706051875,0.0,0.0,0.0,0.0,0.0,3,372,-436529.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13394,10532,0.0,0.012968299711815562,0.0,0.0,0.0,0.0,0.0,1,785,-107698.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13395,10532,0.0,0.03602305475504323,0.0,0.0,0.0,0.0,0.0,1,917,-261196.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13396,7961,3.932034612046598e-06,0.1340057636887608,0.0,0.0,0.0,0.0,0.0,5,742,528803.0,528803.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13399,10532,0.0,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,1,932,-129490.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13400,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13401,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13402,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13403,10532,0.0,3.602305475504323,0.0,0.0,0.0,0.0,0.0,1,372,-225303.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13385,10532,0.0,0.05187319884726225,0.0,0.0,0.0,0.0,0.0,1,688,-3384015.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14968,9843,8.951202217702651e-07,0.03314121037463977,0.0,0.0,0.0,0.0,0.0,3,785,120381.0,120381.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13406,10532,0.0,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,1,785,-1718.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13382,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14975,10532,0.0,0.01585014409221902,0.0,0.0,0.0,0.0,0.0,4,148,-101406.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13366,10503,6.984378135327087e-08,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,1,69,9393.0,9393.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13367,9744,1.021564755136854e-06,0.7723342939481268,0.0,0.0,0.0,0.0,0.0,5,184,137386.0,137386.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13368,8771,2.4314231611060093e-06,0.9106628242074928,0.0,0.0,0.0,0.0,0.0,8,106,326992.0,326992.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14974,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14973,10324,3.384742816140626e-07,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,2,905,45520.0,45520.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13370,10124,5.565641471619637e-07,0.03602305475504323,0.0,0.0,0.0,0.0,0.0,1,8,74850.0,74850.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13371,9404,1.4466801248301579e-06,0.07492795389048991,0.0,0.0,0.0,0.0,0.0,2,69,194558.0,194558.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13372,10532,0.0,0.0,2.0,0.0,-2.0,2672.612419124244,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14972,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13373,10532,0.0,0.0,2.0,0.0,-2.0,2672.612419124244,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13374,8167,3.509663025523672e-06,0.007204610951008645,0.0,0.0,0.0,0.0,0.0,5,310,472000.0,472000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14971,10079,6.086811559456403e-07,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,350,81859.0,81859.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13376,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13378,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13379,7116,5.959437560246191e-06,0.06628242074927954,0.0,0.0,0.0,0.0,0.0,10,163,801460.0,801460.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13380,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13404,10372,2.695450946509176e-07,0.01729106628242075,0.0,0.0,0.0,0.0,0.0,2,47,36250.0,36250.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13407,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,605,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13446,6760,6.960524323916324e-06,0.07204610951008646,0.0,0.0,0.0,0.0,0.0,20,70,936092.0,936092.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13428,7736,4.453175849263579e-06,0.6455331412103746,0.0,0.0,0.0,0.0,0.0,10,76,598889.12,598889.12,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14938,10019,6.829268875343138e-07,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,2,220,91844.0,91844.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13429,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13430,10094,5.894598022994991e-07,0.007204610951008645,0.0,0.0,0.0,0.0,0.0,3,784,79274.0,79274.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13431,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
