bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,18626.571428571435,1691.5714285714325,1.0998861191952427,0.07062738511033967,51.10636477337927,5.0549230683037264e-06,profit_rank,recent28_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,17737.42380952381,802.4238095238096,1.0473825692071927,0.07072589549321816,51.106291214102825,5.061973625337687e-06,profit_rank,recent18_21_28_w35_50_15_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,17632.77142857143,697.7714285714278,1.0412029187228478,0.07077632998750184,51.106186031546265,5.065583308581581e-06,profit_rank,recent14_18_21_w20_45_35_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,16770.857142857145,-164.1428571428545,0.9903074781728459,0.07086760203705034,51.10568635985608,5.072115805686397e-06,profit_rank,recent14_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,18625.333333333332,1690.3333333333308,1.0998130105304595,0.07108721048335928,51.10766759382817,5.087833558786092e-06,profit_rank,recent18_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,7060.357142857141,-3668.6428571428582,0.658062926913705,0.08802553984682387,0.7343303091617427,0.00017605107969364774,profit_rank,recent21_28_56_w25_50_25_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,6892.942857142856,-3836.0571428571434,0.6424590229418264,0.08804654717081725,0.7344652407772612,0.00017609309434163452,profit_rank,recent21_28_56_w35_45_20_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,8580.857142857143,-2148.142857142857,0.7997816332237061,0.08818021701932613,0.7360983240209751,0.00017636043403865227,profit_rank,recent56_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,6421.428571428571,-4307.571428571428,0.5985113777079477,0.0882304061141963,0.7359096495285969,0.00017646081222839262,profit_rank,recent21_28_w50_50_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,7965.142857142857,-2763.8571428571427,0.742393779209885,0.08827748071601531,0.7369835209312167,0.0001765549614320306,profit_rank,recent84_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,6817.714285714286,-3911.2857142857138,0.6354473190152191,0.08830962277737324,0.7366889435737329,0.00017661924555474647,profit_rank,recent28_sunday0,seasonal_2024
profit_rank,rank_501_1000,500,0.11766156729929679,10729.0,6188.4285714285725,-4540.571428571428,0.5767945355045738,0.0883493644278477,0.7368592766775657,0.0001766987288556954,profit_rank,recent18_21_28_w35_50_15_sunday0,seasonal_2024
